smiles,molecular_weight,n_hba,n_hbd,logp,lipinski,fingerprint_df,predicted_pIC50,cid,patentID
CC1=CC(=NO1)NC(C(F)(F)F)(C(F)(F)F)N[P+]([O-])(OC(C)C)OC(C)C,427.1095620699999,7.0,2.0,3.6933200000000026,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0
 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 1 0 0 0 1 1 0 0 0
 0 1 0 0 0 0 1 0 0 1 1 0 0 1 0 1 0 0 0 1 1 0 1 1 1 0 1 0 0 1 1 1 0 0 0 1 0
 1 1 0 1 1 0 0 0 1 1 1 1 1 1 1 0 1 1 0]",9.11196,100986330,None
CNC(=O)C1CCC(CC1)C2=NC(=C3N2C=CN=C3N)C4=CC=C(C=C4)OC5=CC=CC=C5,441.216475104,6.0,2.0,4.790600000000004,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 1 0 1 1 0 0 1 1 1 0 0 0 0 1 1 1 1 0 0 1 0 1 0 0 1 0 0 0 1 0 0 1 0 1
 0 0 1 0 0 0 1 1 0 1 1 1 0 0 1 1 1 1 1 0 1 0 1 0 1 0 1 0 0 0 0 1 1 0 1 0 1
 1 0 0 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0]",9.111495,57960835,"['EP-2283020-B1', 'EP2283020B1', 'US-2009286768-A1', 'US-8481733-B2', 'US20090286768', 'US20090286768A1', 'US8481733', 'US8481733B2']"
COC1=CC2=C(C=C1)C=C(C=C2)C3=CC(=CC=C3)C4=NC(=NN4)SCC(=O)O,391.0990624040001,5.0,2.0,4.477200000000003,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 1 1 0 0 0 1 0 0 0 0
 0 0 0 1 0 1 1 1 0 1 0 0 0 0 1 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 0 0
 0 0 1 0 0 0 0 0 0 1 1 0 1 1 1 1 1 0 0 0 1 1 0 0 0 0 1 0 1 0 0 1 1 0 1 1 0
 0 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0]",9.110503,71555523,"['EP3134390B1', 'US10252984B2', 'US20140309185', 'US20140309185A1', 'US20170050939A1', 'WO2013063458A2', 'WO2015164415A1']"
C1=CC(=C(C(=C1)Br)NCCC(=O)O)NC2=NC=NC3=C2C=NC=C3,387.0330867880001,6.0,3.0,3.4175000000000004,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 1 0 0 0 0 0 1 1 0 1 1 0 0 1 1 0 1 0 0 0
 1 0 0 0 0 0 0 1 0 1 1 0 1 0 1 0 0 0 0 0 1 1 1 1 1 0 1 0 1 0 0 1 0 1 1 0 1
 0 0 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0]",9.109855,44457132,None
C=CC(=O)NC1=CC=CC(=C1)C2=CNC3=C2C(=NC=N3)NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,513.136780812,5.0,3.0,6.864500000000003,False,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 1 0 1 0 1 0 1 1
 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1 1 1 0 0 0 1 0 1 1 1 0 1 0 0 0 0 1 1 1 1 0 0
 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0]",9.109791,162644681,None
C1CCN(CC1)CCC(C2=CC(=CC=C2)NC(=O)C3=CC=C(C=C3)Br)NC4=NC=NC5=C4C=CC=C5C(=O)N,586.1691863320001,6.0,3.0,5.772700000000005,False,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 1 0 1 0 0 1 0 0 0 1 1 1 1 0 0 1 0 1 0 0 0 0 1 1 0 1 1 0 0 1 1 0 1 0 0 1
 1 0 0 0 0 0 1 1 0 1 1 1 0 0 1 0 0 1 1 0 1 0 1 1 1 1 1 1 0 0 0 1 0 0 1 0 1
 1 0 0 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 0]",9.10925,68079082,"['US-2012046269-A1', 'US-2014107156-A1', 'US-8637532-B2', 'US-9040560-B2', 'US20120046269', 'US20120046269A1', 'US20140107156', 'US20140107156A1', 'US8637532', 'US8637532B2', 'US9040560', 'US9040560B2']"
C1C(CN(C1C2=C(C=CC(=C2)F)F)C3=NC4=C(C(=NN4C=C3)Cl)NC(=S)NC5CC5F)O,482.090342536,6.0,3.0,3.370000000000001,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1
 0 1 0 1 0 1 1 1 0 1 0 1 0 1 1 0 1 1 0 0 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 0 0
 1 0 0 0 0 0 0 0 0 1 1 1 0 1 1 0 1 0 1 0 1 1 1 1 1 0 1 0 1 0 0 1 1 1 1 0 0
 1 0 1 1 1 1 0 0 1 1 1 0 0 1 1 1 1 1 0]",9.1090975,0,None
CCCOC1=C(C=C2C(=C1)N=CN=C2NC3=C(C(=C(C=C3)F)Cl)F)OC4CCN(CC4)C(=O)C=C,502.15832478,6.0,1.0,5.649600000000005,False,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0
 0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 0 0 0 1 0 0 0 0 1 1 1 1 1 0 1 0 1 0 1 0 1 1
 1 0 1 1 1 0 1 1 0 1 1 1 0 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 0 1 1 1 1 1 1
 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0]",9.108937,59404877,"['US-2010179120-A1', 'US-8188102-B2', 'US20100179120', 'US20100179120A1', 'US8188102', 'US8188102B2']"
CN(C)CCOC1=CC=C(C=C1)C2=C(C3=C(N2)N=CN=C3NCC4SCCS4)C5=CC=CC=C5,491.18135254800006,7.0,2.0,5.450300000000005,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
 1 0 0 1 0 0 1 1 1 1 0 1 1 0 1 0 0 1 0 1 0 1 1 0 1 0 1 1 0 0 0 1 0 0 0 1 0
 1 0 1 0 1 1 0 1 0 1 1 1 0 0 1 1 1 1 1 0 1 1 1 0 1 0 1 1 0 0 0 1 1 1 1 0 1
 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0]",9.108556,11576813,"['AU-2005260032-A1', 'CA-2572314-A1', 'JP-2008505088-A', 'MX-PA06015237-A', 'US-2006040965-A1', 'US-7358250-B2', 'US07358250B2', 'US20060040965', 'US20060040965A1', 'US7358250', 'US7358250B2']"
C1COCCN1CCCNC2=NC(=NC3=C2C=C(C=C3)Br)C=CC4=CC=C(C=C4)F,470.111751708,5.0,1.0,4.836000000000004,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 1 0 1 0 0 1 0 1 0 0 1 1 1 0 0 1 0 0 0 0 1 0 0 1 1 1 1 0 0 1 1 0 1 0 1 0
 1 0 0 0 0 0 0 1 0 1 1 1 0 0 1 0 0 1 1 0 0 1 1 1 1 0 1 1 0 0 0 1 0 0 1 0 1
 1 0 0 1 0 1 0 1 1 1 1 0 0 1 1 1 1 1 0]",9.107078,0,None
CC1=C(N=C(N=C1N2CCC(CC2)C3=NC4=C(CCCN4)C=C3)C)NCC(C(=O)O)NS(=O)(=O)C5=CC=C(C=C5)OC,595.257688284,10.0,4.0,3.0827400000000003,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 1 1 1 1 1 0 1 1 0 1 0 1 0 0 0 1
 0 1 0 1 0 1 1 1 1 0 0 1 1 0 1 0 1 1 0 1 1 1 0 1 1 0 1 1 1 0 1 1 1 0 1 0 0
 1 1 1 0 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0]",9.104532,66641097,"['CA-2567003-C', 'US-2011039867-A1', 'US-2012115883-A1', 'US-8133896-B2', 'US-8765766-B2', 'US20110039867', 'US20110039867A1', 'US20110237605', 'US20120115883A1', 'US8133896', 'US8133896B2', 'US8765766B2', 'WO2011094285A1', 'WO2011119282A1']"
CC1=CC(=CC(=C1)NC2=NC=CC(=N2)C(F)(F)F)C3=CC(=CC=C3)C(=O)O,373.103811348,4.0,2.0,4.912620000000003,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0
 0 1 0 0 0 0 0 0 0 1 1 0 1 0 1 0 0 0 0 0 1 0 1 1 1 0 1 0 1 0 0 1 0 0 1 0 0
 0 0 0 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 0]",9.103788,73297228,"['EP-2884982-A2', 'EP-2884982-B1', 'EP2884982A2', 'EP2884982B1', 'US-2015232428-A1', 'US-9353066-B2', 'US09353066B2', 'US20150232428A1', 'US9353066', 'US9353066B2', 'WO-2014031438-A2', 'WO2014031438A2']"
CNC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=CC=C3)Br)N,343.04325754800004,5.0,3.0,3.7598,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 1 0 1 1 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 0
 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0
 0 0 1 1 0 0 0 0 1 0 1 0 1 1 1 1 0 1 0]",9.1034155,4706,"['US20040043388', 'US-2004043388-A1', 'US20030165873', 'US-7135550-B2', 'US20040043388A1', 'US-2003165873-A1', 'US7135550', 'US20030165873A1']"
COC1=CC2=C(C=C1)NC3=C2CCNC3CC4CC5C6=C(CCN5CC4C=C)C7=C(N6)C=CC(=C7)OC,496.283826392,4.0,3.0,5.664800000000006,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 1 1 0 1 1 0 0 0 1 1 0 1 0 0 1 0 1 1 1 1 0 0 1 1 0 0 0 0 0
 1 0 1 0 0 0 0 1 0 1 1 1 0 0 1 1 1 1 1 0 1 0 0 0 0 0 1 1 0 0 0 1 1 1 1 0 1
 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0]",9.103009,121440,['GB-1084369-A']
CN(C1CCN(CC1)C(=O)C2=CC3=C(N2)C=CC(=C3)NS(=O)(=O)C)C4=C(C=CC=N4)C(=O)OC,485.17328996399993,7.0,2.0,2.462,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 1 0 0 0 1 0 1 0 1 0 0 0 1
 0 1 0 1 0 1 1 0 0 1 0 1 1 0 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 0 1 0 1
 1 1 0 0 0 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1
 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0]",9.102763,484352,None
CN(C1=CC(=C(C=C1)NC(=O)NC2=CC=CC(=C2)C(F)(F)F)F)C3=NC=NC(=C3)NC(=O)C4CC4,488.15838676,5.0,3.0,5.3949000000000025,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 1
 0 1 0 0 0 0 1 0 0 1 1 1 0 0 1 0 0 0 0 0 1 0 1 1 1 1 1 0 0 0 0 1 0 1 1 0 1
 1 0 1 1 0 0 1 0 1 0 1 1 1 1 1 1 1 1 0]",9.101662,118233927,"['EP2864289B1', 'US-9359338-B2', 'US20150197511A1', 'US20160280664A1', 'US9359338', 'US9359338B2', 'US9840477B2']"
CC1=C(C=CC2=C1C=CN2)NC3=C(C=NC=C3C#N)C4=CC=C(C=C4)CN(C)C,381.195345736,4.0,2.0,5.215200000000005,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 1 0 1 0 1 1 0 0 0 1 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0 1 1 0 1 1 0 0
 1 1 1 1 0 1 0 1 1 0 1 0 1 1 1 1 0 1 0]",9.100782,45487570,"['AU-2007258237-A1', 'CA-2654515-A1', 'EP-2029543-A2', 'EP-2029543-B1', 'EP2029543A2', 'EP2029543B1', 'KR-20090018612-A', 'RU-2008139079-A', 'US-2007287708-A1', 'US-7781591-B2', 'US20070287708', 'US20070287708A1', 'US7781591B2', 'WO-2007146376-A2', 'WO2007146376A2']"
CC1=C(C=CC2=C1C=CN2)NC3=C(C=NC=C3C#N)C4=CC=CC=C4CN(C)C,381.195345736,4.0,2.0,5.215200000000005,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 1 0 1 0 1 1 0 0 0 1 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0 1 1 0 1 1 0 0
 1 1 1 1 0 1 0 1 1 0 1 0 1 1 1 1 0 1 0]",9.100782,45487588,"['CA-2654515-A1', 'EP-2029543-B1', 'EP2029543B1', 'JP-2009539998-A', 'KR-20090018612-A', 'RU-2008139079-A', 'US-2007287708-A1', 'US-7781591-B2', 'US20070287708', 'US20070287708A1', 'US7781591B2']"
CC1=C(C=CC2=C1C=CN2)NC3=C(C=NC=C3C#N)C4=CC=CC(=C4)CN(C)C,381.195345736,4.0,2.0,5.215200000000005,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 1 0 1 0 1 1 0 0 0 1 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0 1 1 0 1 1 0 0
 1 1 1 1 0 1 0 1 1 0 1 0 1 1 1 1 0 1 0]",9.100782,45487571,"['AU-2007258237-A1', 'CA-2654515-A1', 'EP-2029543-B1', 'EP2029543B1', 'KR-20090018612-A', 'RU-2008139079-A', 'US-2007287708-A1', 'US-7781591-B2', 'US20070287708', 'US20070287708A1', 'US7781591', 'US7781591B2']"
CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)NCCNS(=O)(=O)C3=CC=CC4=C3C=CN=C4,487.098410772,8.0,3.0,2.7224200000000005,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 1 1 1 1 1 0 0 1 1 0 1 0 1 0 1 0 1
 0 0 0 1 0 1 0 1 1 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0 1 1 1 0 1 1 1 0 0 0 0
 1 1 0 0 0 0 1 1 0 1 1 0 0 1 1 0 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 0 0 1 1 1
 1 0 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0]",9.10029,133083857,None
C1CCC2=C(C1)C=CC(=C2)C3=CSC(=N3)N,230.087769448,3.0,1.0,3.271100000000001,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 1 0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0 0
 0 0 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 1 0 1 0 0 0 0 1 0 1 1 0 1
 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 1 0 1 0]",9.098299,735091,"['CA-2003220-A1', 'CA-3096941-A1', 'CN-112351983-A', 'DE-10133665-A1', 'EP-0359112-A2', 'EP-0369453-A2', 'EP-3556756-A1', 'EP-3556756-B1', 'EP0359112A2', 'EP0369453A2', 'EP3556756A1', 'EP3556756B1', 'ES-2841951-T3', 'JP-2021521236-A', 'JP-2817219-B2', 'US-10011573-B2', 'US-2002177594-A1', 'US-2003055263-A1', 'US-2017183319-A1', 'US-2022073507-A1', 'US-5240950-A', 'US-5302608-A', 'US05302608', 'US10011573B2', 'US20020177594', 'US20020177594A1', 'US20030055263A1', 'US20170183319A1', 'US5240950', 'US5240950A', 'US5302608', 'US5302608A', 'WO-03006443-A2', 'WO2002046129A2', 'WO2003006443A2', 'WO2019201867A1']"
C1=CC(=CC(=C1)F)NC2=CC3=NON=C3NC2=O,246.055303684,5.0,2.0,1.7937999999999992,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0
 0 0 0 1 0 1 1 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 1 1 1 0 0 1 1 0 0 1 0 1 0 0 1
 0 0 1 0 0 0 1 0 0 1 1 0 0 1 1 0 1 0 0 1 1 0 1 1 1 0 1 0 0 0 0 1 1 1 1 0 0
 0 0 1 1 0 0 1 0 1 0 1 1 0 1 1 1 1 1 0]",9.096342,146200588,"['US-2021253594-A1', 'WO2019204813A1']"
C1=CC(=C(C(=C1)F)F)NC2=CC3=NON=C3NC2=O,264.045881872,5.0,2.0,1.9329,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0
 0 0 0 1 0 1 1 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 1 1 1 0 0 1 1 0 0 1 0 1 0 0 1
 0 0 1 0 0 0 1 0 0 1 1 0 0 1 1 0 1 0 0 1 1 0 1 1 1 0 1 0 0 0 0 1 1 1 1 0 0
 0 0 1 1 0 0 1 0 1 0 1 1 0 1 1 1 1 1 0]",9.096342,146198851,"['EP3781572A1', 'US-2021253594-A1', 'WO2019204813A1']"
C1=CC=C(C(=C1)NC2=CC3=NON=C3NC2=O)F,246.055303684,5.0,2.0,1.7937999999999992,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0
 0 0 0 1 0 1 1 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 1 1 1 0 0 1 1 0 0 1 0 1 0 0 1
 0 0 1 0 0 0 1 0 0 1 1 0 0 1 1 0 1 0 0 1 1 0 1 1 1 0 1 0 0 0 0 1 1 1 1 0 0
 0 0 1 1 0 0 1 0 1 0 1 1 0 1 1 1 1 1 0]",9.096342,146198856,"['EP3781572A1', 'US-2021253594-A1', 'WO2019204813A1']"
C1C(CC1N2C=NC3=C(N=CN=C32)NCC4=CN=CC=C4)NC(=O)C5=CC=CC=C5,399.180758292,7.0,2.0,2.9669000000000008,True,"[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
 0 1 0 1 0 1 1 0 1 1 0 1 0 0 0 0 0 1 1 0 0 0 1 0 1 0 1 1 0 0 1 1 0 0 0 0 1
 1 0 0 0 0 0 1 0 0 1 1 1 0 0 1 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0 0 1 0 0 1 0 0
 1 0 0 1 0 1 1 1 1 0 1 0 0 1 1 1 1 1 0]",9.096285,137634043,None
C1CC1S(=O)(=O)NC2=NC3=C(S2)CN(CC3)C(=O)NC4=CC(=C(C=C4)F)Cl,430.033638272,5.0,2.0,3.4299000000000017,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 1
 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 0 1 1 0 0 1 1 0 1 0 1 0 0 0 1
 0 1 0 1 0 0 1 1 0 1 0 1 1 1 1 0 1 1 0 0 1 0 1 1 1 0 1 1 1 1 0 1 1 1 0 0 1
 1 1 0 0 0 0 1 1 0 1 1 1 0 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 0 0 0 1 0 1 1 1 1
 1 0 1 1 0 1 1 0 1 0 1 1 0 1 1 1 1 1 0]",9.096099,156772450,['US-2022009945-A1']
CN(C)CCCNC1=NC(=NC2=CC=CC=C21)C=CC3=CC=C(C=C3)S(=O)(=O)C,410.177647072,6.0,1.0,3.567300000000002,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 1 1 0 0 1 1 0 1 0 0 0 0 0 1
 1 0 0 1 0 0 1 1 1 0 0 1 1 0 1 0 1 0 0 1 0 0 0 0 1 1 1 1 1 0 1 1 0 0 1 0 0
 1 1 0 0 1 1 0 1 0 1 1 1 0 1 1 0 0 0 0 1 0 0 1 0 1 1 1 1 0 0 1 1 0 0 1 0 1
 1 1 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 0]",9.095109,0,None
